Customer ID,age,workclass,education,marital-status,occupation,relationship,sex,hours-per-week,Response,capital-loss,num-products,capital-gain
4717,39,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,10,
4718,23,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,Male,45,No,0,9,
4719,28,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,Female,48,No,0,13,
4720,42,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,11,
4721,35,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Male,40,No,0,9,
4722,39,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,25,No,0,9,
4723,29,Private,Bachelors,Divorced,Tech-support,Unmarried,Female,20,No,0,13,
4724,21,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,Male,35,No,0,9,
4725,35,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,Male,38,No,0,14,
4726,42,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,10,
4727,28,Private,9th,Never-married,Machine-op-inspct,Not-in-family,Male,30,No,0,5,
4728,57,Private,7th-8th,Divorced,Prof-specialty,Other-relative,Female,20,No,0,4,
4729,59,?,HS-grad,Divorced,?,Not-in-family,Female,45,No,0,9,
4730,50,Private,Preschool,Married-civ-spouse,Farming-fishing,Husband,Male,40,No,0,1,
4731,37,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,50,Yes,0,15,768.8
4732,20,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,Male,40,No,0,9,
4733,46,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Wife,Female,50,No,0,10,
4734,28,Private,Some-college,Never-married,Tech-support,Unmarried,Female,40,No,0,10,
4735,32,Private,Some-college,Separated,Other-service,Not-in-family,Female,38,No,0,10,
4736,20,Private,9th,Never-married,Transport-moving,Unmarried,Male,35,No,0,5,
4737,38,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,40,No,0,13,
4738,36,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,45,No,0,13,
4739,30,Private,Masters,Never-married,Prof-specialty,Not-in-family,Female,16,No,0,14,
4740,35,Private,Masters,Never-married,Exec-managerial,Not-in-family,Female,45,Yes,0,14,
4741,30,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,Male,50,No,0,14,
4742,56,Private,9th,Divorced,Protective-serv,Not-in-family,Male,40,No,0,5,
4743,30,Private,9th,Married-spouse-absent,Farming-fishing,Not-in-family,Male,40,No,0,5,
4744,64,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,2,
4745,21,?,Some-college,Never-married,?,Own-child,Female,20,No,0,10,
4746,17,?,10th,Never-married,?,Own-child,Male,35,No,0,6,
4747,49,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,Female,40,No,0,9,
4748,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,13,
4749,52,?,Bachelors,Widowed,?,Not-in-family,Female,8,No,0,13,
4750,55,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,Female,33,No,0,9,
4751,24,Private,11th,Never-married,Sales,Own-child,Female,20,No,0,7,
4752,23,Private,HS-grad,Divorced,Sales,Not-in-family,Female,30,No,0,9,
4753,31,Private,Some-college,Never-married,Adm-clerical,Unmarried,Female,39,No,0,10,
4754,17,?,10th,Never-married,?,Own-child,Male,14,No,0,6,
4755,50,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Male,38,No,1980,9,
4756,33,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,55,No,0,9,
4757,24,Private,Bachelors,Never-married,Sales,Not-in-family,Female,40,No,0,13,
4758,37,Private,12th,Married-civ-spouse,Other-service,Wife,Female,45,No,0,8,
4759,31,Self-emp-not-inc,10th,Never-married,Transport-moving,Not-in-family,Male,60,No,2205,6,
4760,77,?,Some-college,Married-civ-spouse,?,Husband,Male,8,No,0,10,
4761,21,Private,Bachelors,Never-married,Adm-clerical,Own-child,Female,38,No,0,13,
4762,18,Private,Some-college,Never-married,Sales,Own-child,Male,10,No,0,10,
4763,25,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,40,No,0,9,
4764,57,Private,Assoc-voc,Widowed,Craft-repair,Not-in-family,Male,40,No,0,11,
4765,25,Private,Some-college,Never-married,Prof-specialty,Unmarried,Female,60,No,0,10,
4766,62,Self-emp-not-inc,Some-college,Widowed,Exec-managerial,Not-in-family,Female,20,No,0,10,
4767,35,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Male,48,Yes,0,11,729.8
4768,26,Private,Some-college,Divorced,Prof-specialty,Not-in-family,Female,40,No,0,10,506
4769,47,Private,HS-grad,Never-married,Other-service,Not-in-family,Male,40,No,0,9,
4770,25,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,Female,40,No,0,12,
4771,33,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,Female,40,No,0,11,
4772,28,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,Male,40,No,0,13,
4773,42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,15,
4774,50,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,14,
4775,61,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,2,
4776,50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,9,
4777,23,?,HS-grad,Never-married,?,Not-in-family,Male,40,No,0,9,
4778,27,?,Some-college,Never-married,?,Unmarried,Female,25,No,0,10,
4779,51,Private,HS-grad,Married-civ-spouse,Sales,Husband,Male,50,Yes,1977,9,
4780,37,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Male,39,No,0,10,
4781,25,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,35,No,0,13,
4782,38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,42,Yes,0,13,
4783,60,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,60,Yes,0,15,9999.9
4784,66,?,HS-grad,Married-civ-spouse,?,Husband,Male,50,No,0,9,
4785,74,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,24,Yes,0,10,641.8
4786,37,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,70,No,0,14,
4787,26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,40,No,0,13,
4788,39,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,10,
4789,19,?,HS-grad,Never-married,?,Own-child,Female,8,No,0,9,
4790,35,Private,10th,Married-civ-spouse,Adm-clerical,Wife,Female,36,No,0,6,
4791,43,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,Female,40,No,0,14,
4792,31,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,9,
4793,35,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,50,No,0,10,
4794,30,Private,Some-college,Divorced,Sales,Unmarried,Female,65,No,0,10,
4795,22,Private,HS-grad,Never-married,Other-service,Own-child,Female,20,No,0,9,
4796,36,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,Female,40,No,0,4,
4797,19,Private,Some-college,Never-married,Sales,Own-child,Female,34,No,0,10,
4798,36,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Male,75,No,0,9,
4799,29,State-gov,Bachelors,Never-married,Protective-serv,Own-child,Female,40,No,0,13,
4800,30,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,Female,40,No,0,10,332.5
4801,31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,40,No,0,9,
4802,27,Private,HS-grad,Never-married,Sales,Own-child,Male,40,No,0,9,
4803,44,?,Assoc-voc,Married-civ-spouse,?,Husband,Male,40,No,2129,11,
4804,17,Private,11th,Never-married,Adm-clerical,Own-child,Female,15,No,0,7,
4805,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,9,
4806,43,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,40,Yes,0,13,
4807,46,Self-emp-not-inc,9th,Married-civ-spouse,Sales,Husband,Male,40,No,0,5,
4808,24,Private,HS-grad,Never-married,Adm-clerical,Other-relative,Female,20,No,0,9,
4809,42,Private,Some-college,Never-married,Transport-moving,Not-in-family,Male,40,No,0,10,
4810,55,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,43,Yes,0,10,
4811,61,Self-emp-not-inc,Assoc-voc,Widowed,Craft-repair,Unmarried,Female,40,No,0,11,
4812,20,Private,HS-grad,Never-married,Sales,Own-child,Female,10,No,0,9,
4813,60,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,40,No,0,10,
4814,24,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Female,40,No,0,11,
4815,33,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,51,No,0,13,
4816,67,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,Female,50,Yes,0,10,
4817,34,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Male,50,No,0,9,
4818,34,Private,Some-college,Married-civ-spouse,Other-service,Wife,Female,30,No,0,10,
4819,38,Private,Some-college,Divorced,Prof-specialty,Own-child,Female,40,No,0,10,
4820,50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,40,No,0,13,
4821,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,46,No,0,10,
4822,55,?,HS-grad,Widowed,?,Unmarried,Female,35,No,0,9,
4823,18,Private,HS-grad,Never-married,Sales,Own-child,Male,35,No,0,9,
4824,26,?,10th,Never-married,?,Unmarried,Female,40,No,0,6,
4825,40,Private,Assoc-voc,Widowed,Adm-clerical,Unmarried,Female,30,No,0,11,
4826,37,Self-emp-inc,Some-college,Divorced,Craft-repair,Unmarried,Female,40,No,0,10,
4827,35,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,45,No,0,6,
4828,22,Private,Some-college,Never-married,Prof-specialty,Own-child,Female,25,No,0,10,217.6
4829,33,Private,HS-grad,Separated,Craft-repair,Not-in-family,Male,40,No,0,9,
4830,42,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,40,Yes,0,10,
4831,36,Private,Some-college,Divorced,Machine-op-inspct,Own-child,Male,40,No,0,10,
4832,41,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,60,No,0,10,
4833,39,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Female,40,No,0,9,
4834,63,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,Yes,0,10,
4835,52,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,60,Yes,0,10,
4836,36,Private,10th,Never-married,Other-service,Unmarried,Female,35,No,0,6,
4837,27,Private,Masters,Never-married,Sales,Not-in-family,Male,42,No,0,14,
4838,19,Private,11th,Never-married,Other-service,Own-child,Female,15,No,0,7,
4839,66,Private,Some-college,Never-married,Prof-specialty,Not-in-family,Female,40,Yes,0,10,
4840,74,State-gov,Some-college,Widowed,Exec-managerial,Not-in-family,Male,40,Yes,0,10,1583.1
4841,17,?,9th,Never-married,?,Own-child,Male,5,No,0,5,
4842,37,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,45,No,0,11,
4843,52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,50,Yes,0,9,
4844,21,?,Some-college,Never-married,?,Own-child,Female,40,No,0,10,
4845,44,Private,Masters,Separated,Exec-managerial,Not-in-family,Male,40,Yes,2559,14,
4846,24,Private,Bachelors,Never-married,Sales,Not-in-family,Male,65,No,1876,13,
4847,19,?,Some-college,Never-married,?,Own-child,Male,18,No,0,10,
4848,31,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,Male,45,No,0,11,
4849,42,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,10,
4850,35,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,15,Yes,0,13,
4851,35,Self-emp-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,55,No,0,11,
4852,26,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,Female,80,No,0,15,
4853,39,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,Female,40,No,0,10,
4854,38,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,50,No,0,13,
4855,39,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,0,13,
4856,35,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,40,Yes,1887,13,
4857,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,Female,45,No,0,9,
4858,64,Private,Prof-school,Widowed,Prof-specialty,Not-in-family,Female,40,Yes,2444,15,
4859,22,?,Some-college,Never-married,?,Own-child,Female,40,No,0,10,
4860,49,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,45,No,1672,13,
4861,26,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,Male,38,No,0,6,
4862,38,?,Some-college,Divorced,?,Not-in-family,Female,25,No,0,10,
4863,44,Private,5th-6th,Married-spouse-absent,Craft-repair,Not-in-family,Male,45,No,0,3,
4864,34,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Unmarried,Male,50,Yes,0,13,1502
4865,54,Private,Some-college,Widowed,Tech-support,Unmarried,Female,40,No,0,10,
4866,22,Private,Some-college,Never-married,Other-service,Own-child,Female,10,No,0,10,
4867,64,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,12,
4868,22,Private,HS-grad,Never-married,Sales,Own-child,Female,20,No,0,9,
4869,40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,55,Yes,0,13,
4870,36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,Yes,0,9,517.8
4871,20,?,HS-grad,Never-married,?,Other-relative,Male,40,No,0,9,
4872,49,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Female,40,No,0,10,
4873,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,9,
4874,48,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,50,Yes,0,13,
4875,27,Private,12th,Never-married,Craft-repair,Own-child,Male,40,No,0,8,
4876,30,Private,11th,Married-civ-spouse,Exec-managerial,Husband,Male,40,No,0,7,
4877,22,Private,HS-grad,Never-married,Sales,Not-in-family,Female,28,No,0,9,
4878,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,45,No,0,9,
4879,53,Private,Some-college,Divorced,Adm-clerical,Other-relative,Female,40,No,0,10,
4880,32,Private,HS-grad,Separated,Craft-repair,Not-in-family,Male,40,No,0,9,
4881,48,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,50,No,0,10,
4882,40,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,40,Yes,0,12,
4883,24,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,40,No,0,13,
4884,35,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,15,
4885,35,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,40,Yes,0,10,
4886,17,?,Some-college,Never-married,?,Own-child,Male,15,No,0,10,
4887,28,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,Female,40,No,0,13,
4888,30,Private,HS-grad,Separated,Transport-moving,Unmarried,Male,80,No,0,9,150.6
4889,37,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Female,50,No,0,13,217.4
4890,23,Private,HS-grad,Never-married,Sales,Other-relative,Male,40,No,0,9,
4891,17,Private,10th,Never-married,Sales,Own-child,Female,22,No,0,6,
4892,47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,55,Yes,0,9,
4893,43,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,10,
4894,39,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,1485,10,
4895,37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,40,No,0,9,
4896,23,Private,HS-grad,Married-civ-spouse,Sales,Wife,Female,35,No,0,9,
4897,41,Private,HS-grad,Divorced,Sales,Unmarried,Female,40,No,0,9,
4898,22,Private,HS-grad,Never-married,Other-service,Not-in-family,Female,35,No,0,9,
4899,30,?,Bachelors,Married-spouse-absent,?,Not-in-family,Female,35,No,0,13,
4900,39,Private,Doctorate,Divorced,Exec-managerial,Not-in-family,Female,60,Yes,2559,16,
4901,65,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,50,Yes,0,9,
4902,61,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,63,Yes,0,13,
4903,20,Private,12th,Never-married,Other-service,Not-in-family,Male,30,No,0,8,
4904,37,Local-gov,HS-grad,Divorced,Other-service,Unmarried,Female,55,No,0,9,297.7
4905,39,Private,Bachelors,Divorced,Sales,Not-in-family,Male,60,No,0,13,
4906,27,Private,HS-grad,Never-married,Other-service,Not-in-family,Male,40,No,0,9,
4907,32,Self-emp-not-inc,10th,Married-civ-spouse,Exec-managerial,Husband,Male,55,No,0,6,
4908,54,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Female,35,No,0,10,
4909,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,40,Yes,0,13,
4910,17,Private,11th,Never-married,Other-service,Other-relative,Male,20,No,0,7,
4911,23,Private,HS-grad,Never-married,Sales,Not-in-family,Female,27,No,0,9,
4912,19,Private,11th,Never-married,Sales,Unmarried,Female,25,No,0,7,
4913,55,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Male,40,No,0,10,
4914,36,Private,Assoc-acdm,Separated,Tech-support,Not-in-family,Female,3,No,0,12,
4915,27,Private,11th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,1740,7,
4916,23,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Female,40,No,0,10,
4917,38,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,55,No,0,13,
4918,22,Private,HS-grad,Never-married,Craft-repair,Own-child,Male,40,No,0,9,
4919,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,40,Yes,0,13,
4920,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,60,Yes,0,13,
4921,67,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,20,No,0,13,
4922,42,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,55,Yes,0,9,
4923,29,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,Male,40,No,0,11,
4924,31,Private,Some-college,Never-married,Sales,Not-in-family,Male,40,No,1504,10,
4925,22,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,6,
4926,50,Private,HS-grad,Widowed,Adm-clerical,Other-relative,Female,40,No,0,9,
4927,41,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,Male,50,Yes,0,12,1502.4
4928,68,?,Bachelors,Widowed,?,Not-in-family,Female,2,No,0,13,
4929,42,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,50,Yes,0,13,
4930,20,Private,Some-college,Never-married,Sales,Own-child,Female,20,No,0,10,
4931,18,Private,HS-grad,Never-married,Sales,Own-child,Female,40,No,0,9,
4932,31,Private,7th-8th,Never-married,Machine-op-inspct,Other-relative,Female,20,No,0,4,
4933,56,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,40,Yes,1887,10,
4934,23,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,9,
4935,45,?,Assoc-voc,Never-married,?,Other-relative,Female,32,No,0,11,
4936,22,?,Some-college,Never-married,?,Own-child,Male,30,No,0,10,
4937,23,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,46,No,0,13,
4938,54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Male,50,Yes,0,9,
4939,34,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Male,38,Yes,0,12,
4940,36,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,10,No,0,10,
4941,29,Private,Assoc-voc,Separated,Adm-clerical,Unmarried,Female,40,No,0,11,
4942,67,Private,9th,Married-civ-spouse,Priv-house-serv,Wife,Female,6,No,0,5,
4943,48,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,48,Yes,0,13,
4944,53,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,Female,46,Yes,0,14,
4945,42,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,50,Yes,0,4,438.6
4946,56,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,20,No,0,9,
4947,20,?,Some-college,Never-married,?,Own-child,Female,30,No,0,10,
4948,40,Private,HS-grad,Never-married,Other-service,Other-relative,Male,40,No,0,9,
4949,55,State-gov,Bachelors,Divorced,Adm-clerical,Not-in-family,Male,40,Yes,0,13,1052
4950,61,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,40,No,0,4,
4951,35,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,40,Yes,0,13,
4952,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,50,No,0,9,
4953,32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,60,Yes,0,10,
4954,19,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Male,40,No,0,10,
4955,21,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,Male,40,No,0,12,
4956,39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,40,Yes,1887,9,
4957,22,Private,HS-grad,Separated,Adm-clerical,Other-relative,Female,40,No,0,9,
4958,23,Private,HS-grad,Never-married,Sales,Not-in-family,Female,35,No,0,9,
4959,49,Private,11th,Married-civ-spouse,Transport-moving,Husband,Male,70,No,1902,7,
4960,57,?,Some-college,Married-civ-spouse,?,Husband,Male,32,No,0,10,
4961,49,Local-gov,11th,Married-civ-spouse,Handlers-cleaners,Husband,Male,40,No,0,7,
4962,34,Private,10th,Separated,Other-service,Unmarried,Female,4,No,0,6,
4963,46,Private,11th,Married-civ-spouse,Craft-repair,Husband,Male,32,No,0,7,
4964,26,Private,Some-college,Married-civ-spouse,Other-service,Husband,Male,40,No,0,10,
4965,38,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Male,41,No,0,9,
4966,59,Private,10th,Married-civ-spouse,Transport-moving,Husband,Male,40,No,0,6,
